Exercício: 2013;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Despesas por Função (Anexo I-E);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;Despesas (Exceto Intra-Orçamentárias);siconfi-cor_TotalDespesas;60272689,71
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;01 - Legislativa;siconfi-cor_TotalDespesas;2500634
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;2500634
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04 - Administração;siconfi-cor_TotalDespesas;14327472
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;5579,2
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;12971581,2
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;893447,2
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;442392,9
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04.128 - Formação de Recursos Humanos;siconfi-cor_TotalDespesas;3816
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04.129 - Administração de Receitas;siconfi-cor_TotalDespesas;41,3
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;04.999 - Demais Subfunções Administração;siconfi-cor_TotalDespesas;10614,2
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;483025
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;483025
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;08 - Assistência Social;siconfi-cor_TotalDespesas;1971870,8
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;08.242 - Assistência ao Portador de Deficiência;siconfi-cor_TotalDespesas;17086,5
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;08.243 - Assistência à Criança e ao Adolescente;siconfi-cor_TotalDespesas;285677
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;570441,2
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;08.999 - Demais Subfunções Assistência Social;siconfi-cor_TotalDespesas;1098666,1
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;09 - Previdência Social;siconfi-cor_TotalDespesas;2266901,5
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;1944835,8
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;09.999 - Demais Subfunções Previdência Social;siconfi-cor_TotalDespesas;322065,7
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;10 - Saúde;siconfi-cor_TotalDespesas;17333431,5
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Despesas Empenhadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;5799134,3
