Exercício: 2020;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Despesas por Função (Anexo I-E);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;71184950,42
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;01 - Legislativa;siconfi-cor_TotalDespesas;2513001,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;2513001,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;644897,15
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;03.092 - Representação Judicial e Extrajudicial;siconfi-cor_TotalDespesas;644897,15
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;04 - Administração;siconfi-cor_TotalDespesas;7199116,29
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;2885115,49
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;2969491,06
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;1080233,19
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;04.124 - Controle Interno;siconfi-cor_TotalDespesas;156293,55
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;04.129 - Administração de Receitas;siconfi-cor_TotalDespesas;107983
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;480692,54
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;480692,54
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;08 - Assistência Social;siconfi-cor_TotalDespesas;2525618,41
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;08.242 - Assistência ao Portador de Deficiência;siconfi-cor_TotalDespesas;7831,76
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;08.243 - Assistência à Criança e ao Adolescente;siconfi-cor_TotalDespesas;307597,95
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;2184772,9
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;25415,8
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;09 - Previdência Social;siconfi-cor_TotalDespesas;7287415,75
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;7287415,75
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;10 - Saúde;siconfi-cor_TotalDespesas;23361067,33
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;15792300,82
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;3524620,77
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;279981,93
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;3308908,35
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;455255,46
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;12 - Educação;siconfi-cor_TotalDespesas;12379603,24
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;11997882,56
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;2400
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;379320,68
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;13 - Cultura;siconfi-cor_TotalDespesas;556407,53
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;556407,53
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;15 - Urbanismo;siconfi-cor_TotalDespesas;3989775,79
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;1001440,57
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;2988335,22
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;6546776,26
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;18.541 - Preservação e Conservação Ambiental;siconfi-cor_TotalDespesas;6546776,26
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;20 - Agricultura;siconfi-cor_TotalDespesas;2826629,26
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;20.606 - Extensão Rural;siconfi-cor_TotalDespesas;2826629,26
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;28 - Encargos Especiais;siconfi-cor_TotalDespesas;873949,17
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;28.846 - Outros Encargos Especiais;siconfi-cor_TotalDespesas;873949,17
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Empenhadas;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;2823684,78
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Liquidadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;69466586,02
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Liquidadas;01 - Legislativa;siconfi-cor_TotalDespesas;2513001,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15207;Despesas Liquidadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;2513001,7
