Exercício: 2022;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos;siconfi-cor_RO1.1.1.3.03.4.0;609,55
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.1.4.00.0.0 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços;siconfi-cor_RO1.1.1.4.00.0.0;1620226,48
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.1.4.51.0.0 - Impostos sobre Serviços;siconfi-cor_RO1.1.1.4.51.0.0;1620226,48
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;siconfi-cor_RO1.1.1.4.51.1.0;1620226,48
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.2.0.00.0.0 - Taxas;siconfi-cor_RO1.1.2.0.00.0.0;830562,64
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.0.0;225132,78
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização;siconfi-cor_RO1.1.2.1.01.0.0;212281,21
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.2.1.50.0.0 - Taxa de Fiscalização de Vigilância Sanitária;siconfi-cor_RO1.1.2.1.50.0.0;12851,57
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.0.0;605429,86
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.01.0.0;605429,86
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.0.0.00.0.0 - Contribuições;siconfi-cor_RO1.2.0.0.00.0.0;3148524,6
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.0.0;2775884,73
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social;siconfi-cor_RO1.2.1.5.00.0.0;2775884,73
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.1.5.01.0.0 - Contribuição do Servidor Civil;siconfi-cor_RO1.2.1.5.01.0.0;2763263,1
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo;siconfi-cor_RO1.2.1.5.01.1.0;2763263,1
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.1.5.02.0.0 - Contribuição Patronal - Servidor Civil;siconfi-cor_RO1.2.1.5.02.0.0;12621,63
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.1.5.02.1.0 - Contribuição Patronal - Servidor Civil Ativo;siconfi-cor_RO1.2.1.5.02.1.0;12621,63
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.4.0.00.0.0;372639,87
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.3.0.0.00.0.0 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.0.0;6753465,83
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.3.2.0.00.0.0 - Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.0.0;6753465,83
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.3.2.1.00.0.0 - Juros e Correções Monetárias;siconfi-cor_RO1.3.2.1.00.0.0;6753465,83
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.1.01.0.0;1744621,66
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;siconfi-cor_RO1.3.2.1.04.0.0;5008844,17
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;98088821,33
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;57687078,64
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União;siconfi-cor_RO1.7.1.1.00.0.0;21440246,52
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM;siconfi-cor_RO1.7.1.1.51.0.0;21421722,78
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;siconfi-cor_RO1.7.1.1.51.1.0;19608839,48
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.1.51.2.0 - Cota-Parte do Fundo de Participação do Municípios ¿ 1% Cota entregue no mês de dezembro;siconfi-cor_RO1.7.1.1.51.2.0;1006155,79
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.1.51.3.0 - Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho;siconfi-cor_RO1.7.1.1.51.3.0;806727,51
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;siconfi-cor_RO1.7.1.1.52.0.0;18523,74
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.1.2.00.0.0;23422436,34
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.2.51.0.0 -Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM;siconfi-cor_RO1.7.1.2.51.0.0;227313,81
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo;siconfi-cor_RO1.7.1.2.52.0.0;22933723,39
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.2.52.1.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89;siconfi-cor_RO1.7.1.2.52.1.0;22459038,43
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.1.2.52.4.0;474684,96
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.2.99.0.0 - Outras Transferências decorrentes de Compensação Financeira pela Exploração de Recursos Naturais ;siconfi-cor_RO1.7.1.2.99.0.0;261399,14
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ;siconfi-cor_RO1.7.1.3.00.0.0;7520470,67
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde;siconfi-cor_RO1.7.1.3.50.0.0;7520470,67
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária;siconfi-cor_RO1.7.1.3.50.1.0;4420545,47
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada;siconfi-cor_RO1.7.1.3.50.2.0;2658062,09
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde;siconfi-cor_RO1.7.1.3.50.3.0;305240,89
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica;siconfi-cor_RO1.7.1.3.50.4.0;136622,22
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ;siconfi-cor_RO1.7.1.4.00.0.0;1318180,48
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.4.50.0.0 - Transferências do Salário-Educação;siconfi-cor_RO1.7.1.4.50.0.0;1083459,06
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.4.52.0.0 - Transferências referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE;siconfi-cor_RO1.7.1.4.52.0.0;157160
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.4.53.0.0 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE;siconfi-cor_RO1.7.1.4.53.0.0;77561,42
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.5.00.0.0 - Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB ;siconfi-cor_RO1.7.1.5.00.0.0;234921,15
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.6.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.1.6.00.0.0;483803,04
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.7.00.0.0 - Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO1.7.1.7.00.0.0;1805563
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.7.50.0.0 - Transferências de Convênios da União para o Sistema Único de Saúde ¿ SUS;siconfi-cor_RO1.7.1.7.50.0.0;1037063
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.7.99.0.0 - Outras Transferências de Convênios da União e de Suas Entidades;siconfi-cor_RO1.7.1.7.99.0.0;768500
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO1.7.1.9.00.0.0;1461457,44
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.9.57.0.0 - Transferência Especial da União;siconfi-cor_RO1.7.1.9.57.0.0;1400000
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.1.9.99.0.0 - Outras Transferências de Recursos da União e de suas Entidades;siconfi-cor_RO1.7.1.9.99.0.0;61457,44
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO1.7.2.0.00.0.0;31612109,75
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal;siconfi-cor_RO1.7.2.1.00.0.0;24322488,2
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.1.50.0.0 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.1.50.0.0;22658346,33
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.1.51.0.0 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.1.51.0.0;1089820,18
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.1.52.0.0;554181,36
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.1.53.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.1.53.0.0;20140,33
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.2.00.0.0 - Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.2.00.0.0;3339276,68
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.2.52.0.0 - Cota-parte Royalties ¿ Compensação Financeira pela Produção do Petróleo;siconfi-cor_RO1.7.2.2.52.0.0;3339276,68
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.3.00.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS;siconfi-cor_RO1.7.2.3.00.0.0;1263144,87
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.9.00.0.0 - Outras Transferências dos Estados e Distrito Federal;siconfi-cor_RO1.7.2.9.00.0.0;2687200
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.9.51.0.0 - Transferências de Estados destinadas à Assistência Social;siconfi-cor_RO1.7.2.9.51.0.0;187200
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.2.9.99.0.0 - Outras Transferências dos Estados e DF;siconfi-cor_RO1.7.2.9.99.0.0;2500000
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas;siconfi-cor_RO1.7.5.0.00.0.0;8789632,94
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.7.5.1.00.0.0 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;siconfi-cor_RO1.7.5.1.00.0.0;8789632,94
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.0.0.00.0.0 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.0.0;177612,89
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos;siconfi-cor_RO1.9.2.0.00.0.0;147418,66
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.2.2.00.0.0 - Restituições;siconfi-cor_RO1.9.2.2.00.0.0;147418,66
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.2.2.99.0.0 - Outras Restituições;siconfi-cor_RO1.9.2.2.99.0.0;147418,66
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.9.0.00.0.0 - Demais Receitas Correntes;siconfi-cor_RO1.9.9.0.00.0.0;30194,23
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.9.9.00.0.0 - Outras Receitas Correntes;siconfi-cor_RO1.9.9.9.00.0.0;30194,23
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.9.9.99.0.0 - Outras Receitas;siconfi-cor_RO1.9.9.9.99.0.0;30194,23
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;1.9.9.9.99.2.0 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias;siconfi-cor_RO1.9.9.9.99.2.0;30194,23
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_ReceitasIntraOrcamentarias;3635409,21
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;7.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RI7.0.0.0.00.0.0;2750641,47
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;7.2.0.0.00.0.0 - Contribuições;siconfi-cor_RI7.2.0.0.00.0.0;2750641,47
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;7.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RI7.2.1.0.00.0.0;2750641,47
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;7.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social;siconfi-cor_RI7.2.1.5.00.0.0;2750641,47
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;7.2.1.5.02.0.0 - Contribuição Patronal - Servidor Civil;siconfi-cor_RI7.2.1.5.02.0.0;2750641,47
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;7.2.1.5.02.1.0 - Contribuição Patronal - Servidor Civil Ativo;siconfi-cor_RI7.2.1.5.02.1.0;2750641,47
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;8.0.0.0.00.0.0 - Receitas de Capital;siconfi-cor_RI8.0.0.0.00.0.0;884767,74
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;8.9.0.0.00.0.0 - Outras Receitas de Capital;siconfi-cor_RI8.9.0.0.00.0.0;884767,74
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Receitas Brutas Realizadas;TOTAL DAS RECEITAS (III) = (I + II);siconfi-cor_TotalReceitas;117336395,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_ReceitasExcetoIntraOrcamentarias;8785941,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.0.0;8785941,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;8785941,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;3925472,27
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União;siconfi-cor_RO1.7.1.1.00.0.0;3925472,27
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM;siconfi-cor_RO1.7.1.1.51.0.0;3921767,62
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;siconfi-cor_RO1.7.1.1.51.1.0;3921767,62
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;siconfi-cor_RO1.7.1.1.52.0.0;3704,65
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO1.7.2.0.00.0.0;4860469,43
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal;siconfi-cor_RO1.7.2.1.00.0.0;4860469,43
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.2.1.50.0.0 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.1.50.0.0;4531669,23
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.2.1.51.0.0 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.1.51.0.0;217963,96
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.1.52.0.0;110836,24
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Deduções - FUNDEB;TOTAL DAS RECEITAS (III) = (I + II);siconfi-cor_TotalReceitas;8785941,7
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_ReceitasExcetoIntraOrcamentarias;101772,02
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.0.0;101772,02
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_RO1.1.0.0.00.0.0;101278,52
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.1.0.00.0.0 - Impostos;siconfi-cor_RO1.1.1.0.00.0.0;80610,98
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.1.2.00.0.0 - Impostos sobre o Patrimônio;siconfi-cor_RO1.1.1.2.00.0.0;80610,98
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.1.2.50.0.0 - Imposto sobre a Propriedade Predial e Territorial Urbana;siconfi-cor_RO1.1.1.2.50.0.0;80610,98
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.2.0.00.0.0 - Taxas;siconfi-cor_RO1.1.2.0.00.0.0;20667,54
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.0.0;45,13
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização;siconfi-cor_RO1.1.2.1.01.0.0;45,13
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.0.0;20622,41
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.01.0.0;20622,41
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;493,5
Prefeitura Municipal de Italva - RJ;3302056;RJ;15387;Outras Deduções da Receita;1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas;siconfi-cor_RO1.7.5.0.00.0.0;493,5
