Exercício: 2013;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;Total Receitas;siconfi-cor_TotalReceitas;75589874,39
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00;72373615,89
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00;4117775,93
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00;3515760,24
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00;2659760,76
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00;1516871,29
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00;823911,34
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.1.2.04.30.00 - Retido nas Fontes;siconfi-cor_RO1.1.1.2.04.30.00;823911,34
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00;318978,13
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00;855999,48
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00;855999,48
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00;602015,69
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00;93808,79
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00;508206,9
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00;3863221,6
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00;2132339,5
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00;2131527,5
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00;2131527,5
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.2.1.0.99.00.00 - Outras Contribuições Sociais;siconfi-cor_RO1.2.1.0.99.00.00;812
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.2.2.0.00.00.00 - Contribuições de Intervenção no Domínio Econômico;siconfi-cor_RO1.2.2.0.00.00.00;199041
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.3.0.00.00.00;1531841,1
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00;1915863,93
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.3.1.0.00.00.00 - Receitas Imobiliárias;siconfi-cor_RO1.3.1.0.00.00.00;39712,95
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.3.1.1.00.00.00 - Aluguéis;siconfi-cor_RO1.3.1.1.00.00.00;39712,95
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00;1865450,98
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00;447882,33
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor;siconfi-cor_RO1.3.2.8.00.00.00;1417568,65
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.3.3.0.00.00.00 - Receitas de Concessões e Permissões;siconfi-cor_RO1.3.3.0.00.00.00;10700
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.6.0.0.00.00.00 - Receita de Serviços;siconfi-cor_RO1.6.0.0.00.00.00;6615
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.6.0.0.99.00.00 - Demais Receitas de Serviços;siconfi-cor_RO1.6.0.0.99.00.00;6615
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00;59820143,28
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00;59820143,28
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00;27779453,38
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00;12625283,45
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00;12613782,99
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;siconfi-cor_RO1.7.2.1.01.05.00;11500,46
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.00.00;7402051,14
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.22.50.00 - Cota-Parte Royalties pela Participação Especial - Lei nº 9.478/97 artigo 50;siconfi-cor_RO1.7.2.1.22.50.00;7222768,15
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.2.1.22.70.00;179282,99
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;siconfi-cor_RO1.7.2.1.33.00.00;4508096,54
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;siconfi-cor_RO1.7.2.1.34.00.00;285378,28
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE;siconfi-cor_RO1.7.2.1.35.00.00;2624637,77
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.36.00.00 - Transferências Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;siconfi-cor_RO1.7.2.1.36.00.00;70336,34
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.1.99.00.00 - Outras Transferências da União;siconfi-cor_RO1.7.2.1.99.00.00;263669,86
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00;22419901,93
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00;20994316,24
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00;17674642,3
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.01.02.00 - Cota-Parte do IPVA;siconfi-cor_RO1.7.2.2.01.02.00;1069685,3
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação;siconfi-cor_RO1.7.2.2.01.04.00;495679,89
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.2.01.13.00;2912,26
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.01.99.00 - Outras Participações na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.99.00;1751396,49
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.2.22.00.00;1053311,43
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º;siconfi-cor_RO1.7.2.2.22.30.00;1053311,43
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.2.33.00.00;176534,26
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;26696;Receitas Realizadas;1.7.2.2.99.00.00 - Outras Transferências dos Estados;siconfi-cor_RO1.7.2.2.99.00.00;195740
