Exercício: 2019;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO1.7.2.0.00.0.0;23220761,35
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios;siconfi-cor_RO1.7.2.8.00.0.0;23220761,35
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.01.0.0 Participação na Receita dos Estados;siconfi-cor_RO1.7.2.8.01.0.0;17873099,08
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.01.1.0 Cota-Parte do ICMS;siconfi-cor_RO1.7.2.8.01.1.0;17063233,94
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.01.2.0 Cota-Parte do IPVA;siconfi-cor_RO1.7.2.8.01.2.0;354517,19
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.8.01.3.0;440355,39
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.01.4.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.2.8.01.4.0;14992,56
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.02.0.0 Transferência da Cota-parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.8.02.0.0;1193406,64
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.02.3.0 Cota-parte Royalties ¿ Compensação Financeira pela Produção do Petróleo ¿ Lei nº 7.990/89, artigo 9º;siconfi-cor_RO1.7.2.8.02.3.0;1193406,64
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.03.0.0 Transferência de Recursos do Estado para Programas de Saúde ¿ Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.8.03.0.0;56696,37
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.07.0.0 Transferências de Estados destinadas à Assistência Social;siconfi-cor_RO1.7.2.8.07.0.0;234000
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.10.0.0 Transferência de Convênios dos Estados e do Distrito Federal e de Suas Entidades;siconfi-cor_RO1.7.2.8.10.0.0;75574,26
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.10.1.0 Transferências de Convênio dos Estados para o Sistema Único de Saúde ¿ SUS;siconfi-cor_RO1.7.2.8.10.1.0;1318,26
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.10.9.0 Outras Transferências de Convênio dos Estados;siconfi-cor_RO1.7.2.8.10.9.0;74256
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.2.8.99.0.0 Outras Transferências dos Estados;siconfi-cor_RO1.7.2.8.99.0.0;3787985
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas;siconfi-cor_RO1.7.5.0.00.0.0;3680656,11
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios;siconfi-cor_RO1.7.5.8.00.0.0;3680656,11
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB;siconfi-cor_RO1.7.5.8.01.0.0;3680656,11
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.0.0.00.0.0 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.0.0;296740,62
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais;siconfi-cor_RO1.9.1.0.00.0.0;12618,01
