Exercício: 2015;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas;511797314,2
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00;479184436,4
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00;75607636,92
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00;74528678,11
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00;33143361,02
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00;15164173,97
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00;13880190,83
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00;13880190,83
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00;4098996,22
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00;41385317,09
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00;41385317,09
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00;1078958,81
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00;1005611,77
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00;73347,04
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00;14950686,82
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00;10914159,05
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00;10914159,05
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00;10825509,05
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.09.00 - Contribuições do Servidor Inativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.09.00;87658,68
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.11.00 - Contribuições de Pensionista Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.11.00;991,32
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.3.0.00.00.00;4036527,77
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00;27023204,67
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00;25541931,42
