Exercício: 2014;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas;492393692,1
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00;469547349,9
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00;77142889,49
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00;75885886,7
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00;31632698,78
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00;13894828,96
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00;12321858,7
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00;12321858,7
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00;5416011,12
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00;44253187,92
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00;44253187,92
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00;1257002,79
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00;1111798,01
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00;145204,78
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00;12949877,61
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00;10208624,74
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00;10185991,1
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00;10101377,18
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.09.00 - Contribuições do Servidor Inativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.09.00;83680,8
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.29.11.00 - Contribuições de Pensionista Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.11.00;933,12
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.1.0.99.00.00 - Outras Contribuições Sociais;siconfi-cor_RO1.2.1.0.99.00.00;22633,64
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.3.0.00.00.00;2741252,87
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00;31380413,19
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00;29878918,85
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00;3032988,39
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor;siconfi-cor_RO1.3.2.8.00.00.00;26845930,46
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.3.0.00.00.00 - Receitas de Concessões e Permissões;siconfi-cor_RO1.3.3.0.00.00.00;1498542,38
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.3.4.0.00.00.00 - Compensações Financeiras;siconfi-cor_RO1.3.4.0.00.00.00;2951,96
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.6.0.0.00.00.00 - Receita de Serviços;siconfi-cor_RO1.6.0.0.00.00.00;16646,64
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.6.0.0.03.00.00 - Serviços de Transporte;siconfi-cor_RO1.6.0.0.03.00.00;16646,64
Prefeitura Municipal de Resende - RJ;3304201;RJ;124316;Receitas Brutas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00;335686937,1
